stock_locate,tracking_number,timestamp,mpid,primary_market_maker,market_maker_mode,market_participant_state
2690,0,0 days 03:07:17.195678935,XGWD,1,N,A
2510,0,0 days 03:07:17.195690470,MLCO,1,N,A
834,0,0 days 03:07:17.195702518,RBCM,1,N,A
5714,0,0 days 03:07:17.195714569,SSUS,1,N,A
5921,0,0 days 03:07:17.195725909,UBSS,1,N,A
6225,0,0 days 03:07:17.195737739,VERT,1,N,A
7093,0,0 days 03:07:17.195749718,WBLR,1,N,A
4491,0,0 days 03:07:17.195761227,ADAM,1,N,A
8033,0,0 days 03:07:17.195773233,BKCM,1,N,A
7713,0,0 days 03:07:17.195784536,AEXG,1,N,A
4726,0,0 days 03:07:17.195795998,CANT,1,N,A
5753,0,0 days 03:07:17.195806724,CDRG,1,N,A
7401,0,0 days 03:07:17.195818842,ETMM,1,N,A
5914,0,0 days 03:07:17.195830304,VALX,1,N,A
384,0,0 days 03:07:17.195841245,WBLR,1,N,A
8634,0,0 days 03:07:17.195853336,WCHV,1,N,A
4573,0,0 days 03:07:17.195864801,RAJA,1,N,A
4077,0,0 days 03:07:17.195877406,RBCM,1,N,A
5773,0,0 days 03:07:17.195888905,SGAS,1,N,A
669,0,0 days 03:07:17.195901273,RILY,1,N,A
4788,0,0 days 03:07:17.195913038,STFL,1,N,A
4126,0,0 days 03:07:17.195924841,SUFI,1,N,A
3371,0,0 days 03:07:17.195937574,CSTI,1,N,A
1238,0,0 days 03:07:17.195948841,KEYB,1,N,A
7662,0,0 days 03:07:17.195960876,RBCM,1,N,A
6945,0,0 days 03:07:17.195972795,SOHO,1,N,A
7572,0,0 days 03:07:17.195984303,SSUS,1,N,A
773,0,0 days 03:07:17.195996292,TSSM,1,N,A
8791,0,0 days 03:07:17.196007667,ADAM,1,N,A
3424,0,0 days 03:07:17.196019556,ETMM,1,N,A
2037,0,0 days 03:07:17.196031257,MZHO,1,N,A
343,0,0 days 03:07:17.196042744,RAJA,1,N,A
7443,0,0 days 03:07:17.196054260,RILY,1,N,A
8504,0,0 days 03:07:17.196066681,SBSH,1,N,A
7533,0,0 days 03:07:17.196078875,UBSS,1,N,A
8844,0,0 days 03:07:17.196090162,WSEA,1,N,A
5449,0,0 days 03:07:17.196101372,WSEA,1,N,A
5503,0,0 days 03:07:17.196112756,WSEA,1,N,A
8744,0,0 days 03:07:17.196124755,XGWD,1,N,A
20,0,0 days 03:07:17.196136219,ADAM,1,N,A
7428,0,0 days 03:07:17.196147998,BARD,1,N,A
7823,0,0 days 03:07:17.196159369,CHLM,1,N,A
3932,0,0 days 03:07:17.196171365,COWN,1,N,A
5116,0,0 days 03:07:17.196183605,CSTI,1,N,A
4660,0,0 days 03:07:17.196195340,GSCO,1,N,A
2087,0,0 days 03:07:17.196207122,SSUS,1,N,A
6727,0,0 days 03:07:17.196218269,VALX,1,N,A
3900,0,0 days 03:07:17.196229742,WEDB,1,N,A
7309,0,0 days 03:07:17.196241744,WCHV,1,N,A
3247,0,0 days 03:07:17.196254413,XGWD,1,N,A
7303,0,0 days 03:07:17.196265791,LEER,1,N,A
608,0,0 days 03:07:17.196277374,LEHM,1,N,A
5132,0,0 days 03:07:17.196289052,MSCO,1,N,A
2669,0,0 days 03:07:17.196300837,NITE,1,N,A
8154,0,0 days 03:07:17.196313737,MSCO,1,N,A
7215,0,0 days 03:07:17.196326101,PIPR,1,N,A
4719,0,0 days 03:07:17.196337674,ETMM,1,N,A
5808,0,0 days 03:07:17.196349738,GTSM,1,N,A
7356,0,0 days 03:07:17.196361529,IMCC,1,N,A
3120,0,0 days 03:07:17.196372737,KEYB,1,N,A
7897,0,0 days 03:07:17.196384848,NITE,1,N,A
3664,0,0 days 03:07:17.196396428,RAJA,1,N,A
2007,0,0 days 03:07:17.196407899,UBSS,1,N,A
965,0,0 days 03:07:17.196419070,WSEA,1,N,A
2556,0,0 days 03:07:17.196431318,WSEA,1,N,A
2068,0,0 days 03:07:17.196443090,ADAM,1,N,A
7099,0,0 days 03:07:17.196454863,CSTI,1,N,A
5742,0,0 days 03:07:17.196466225,CSTI,1,N,A
2684,0,0 days 03:07:17.196477956,CSTI,1,N,A
7083,0,0 days 03:07:17.196489756,ADAM,1,N,A
5516,0,0 days 03:07:17.196502246,ETMM,1,N,A
6083,0,0 days 03:07:17.196513009,VERT,1,N,A
7446,0,0 days 03:07:17.196524760,VERT,1,N,A
4006,0,0 days 03:07:17.196536006,GTSM,1,N,A
8621,0,0 days 03:07:17.196548260,MAXM,1,N,A
2377,0,0 days 03:07:17.196560252,NITE,1,N,A
4558,0,0 days 03:07:17.196571915,NITE,1,N,A
2440,0,0 days 03:07:17.196583975,RBCM,1,N,A
8693,0,0 days 03:07:17.196595229,UBSS,1,N,A
5988,0,0 days 03:07:17.196607289,CDRG,1,N,A
773,0,0 days 03:07:17.196619155,COWN,1,N,A
5946,0,0 days 03:07:17.196631885,JEFF,1,N,A
4725,0,0 days 03:07:17.196643247,UBSS,1,N,A
6431,0,0 days 03:07:17.196655076,VALX,1,N,A
1526,0,0 days 03:07:17.196666554,VALX,1,N,A
1223,0,0 days 03:07:17.196678724,VALX,1,N,A
1565,0,0 days 03:07:17.196690936,XGWD,1,N,A
7242,0,0 days 03:07:17.196702257,BARD,1,N,A
3524,0,0 days 03:07:17.196713256,BKCM,1,N,A
3217,0,0 days 03:07:17.196725465,BKCM,1,N,A
7651,0,0 days 03:07:17.196737753,CSTI,1,N,A
2595,0,0 days 03:07:17.196748887,RBCM,1,N,A
1265,0,0 days 03:07:17.196759887,SOHO,1,N,A
7148,0,0 days 03:07:17.196771913,WABR,1,N,A
4278,0,0 days 03:07:17.196783203,ADAM,1,N,A
4606,0,0 days 03:07:17.196795376,CDRG,1,N,A
1182,0,0 days 03:07:17.196806747,CDRG,1,N,A
2616,0,0 days 03:07:17.196818754,CSTI,1,N,A
6603,0,0 days 03:07:17.196829902,KEYB,1,N,A
4037,0,0 days 03:07:17.196841794,KEYB,1,N,A
7086,0,0 days 03:07:17.196853516,MAXM,1,N,A
4789,0,0 days 03:07:17.196864786,RAJA,1,N,A
1420,0,0 days 03:07:17.196877007,SOHO,1,N,A
4127,0,0 days 03:07:17.196889093,STFL,1,N,A
4583,0,0 days 03:07:17.196901318,SOHO,1,N,A
154,0,0 days 03:07:17.196912923,ADAM,1,N,A
8267,0,0 days 03:07:17.196924697,CTDL,1,N,A
6707,0,0 days 03:07:17.196935658,ETMM,1,N,A
785,0,0 days 03:07:17.196947252,GTSM,1,N,A
775,0,0 days 03:07:17.196958861,GTSM,1,N,A
8163,0,0 days 03:07:17.196969943,IMCC,1,N,A
3436,0,0 days 03:07:17.196980925,INTL,1,N,A
8728,0,0 days 03:07:17.196992892,MZHO,1,N,A
7890,0,0 days 03:07:17.197005310,MZHO,1,N,A
878,0,0 days 03:07:17.197017162,SOHO,1,N,A
1672,0,0 days 03:07:17.197028640,SSUS,1,N,A
8521,0,0 days 03:07:17.197040677,UBSS,1,N,A
398,0,0 days 03:07:17.197052135,ADAM,1,N,A
4591,0,0 days 03:07:17.197066491,CDRG,1,N,A
1007,0,0 days 03:07:17.197078896,CDRG,1,N,A
8201,0,0 days 03:07:17.197090901,COWN,1,N,A
6960,0,0 days 03:07:17.197102842,KBWI,1,N,A
3139,0,0 days 03:07:17.197113954,NITE,1,N,A
2322,0,0 days 03:07:17.197125591,RBCD,1,N,A
1929,0,0 days 03:07:17.197137612,SOHO,1,N,A
3717,0,0 days 03:07:17.197149673,SSUS,1,N,A
1252,0,0 days 03:07:17.197161176,TSSM,1,N,A
2911,0,0 days 03:07:17.197173194,VALX,1,N,A
8749,0,0 days 03:07:17.197185520,XGWD,1,N,A
3178,0,0 days 03:07:17.197197265,BKCM,1,N,A
6364,0,0 days 03:07:17.197209799,BKCM,1,N,A
6978,0,0 days 03:07:17.197221073,ADAM,1,N,A
3867,0,0 days 03:07:17.197232721,ETMM,1,N,A
7970,0,0 days 03:07:17.197245523,INTL,1,N,A
8809,0,0 days 03:07:17.197257792,IMCC,1,N,A
5003,0,0 days 03:07:17.197269341,VALX,1,N,A
3895,0,0 days 03:07:17.197281601,WCHV,1,N,A
4917,0,0 days 03:07:17.197293494,WCHV,1,N,A
7413,0,0 days 03:07:17.197305234,RBCD,1,N,A
304,0,0 days 03:07:17.197317009,TSSM,1,N,A
4492,0,0 days 03:07:17.197328942,SSUS,1,N,A
7283,0,0 days 03:07:17.197340698,VALX,1,N,A
3992,0,0 days 03:07:17.197352518,VALX,1,N,A
4551,0,0 days 03:07:17.197363462,TSSM,1,N,A
4225,0,0 days 03:07:17.197376087,GTSM,1,N,A
3628,0,0 days 03:07:17.197388398,JEFF,1,N,A
6926,0,0 days 03:07:17.197400034,NITE,1,N,A
3946,0,0 days 03:07:17.197411798,SOHO,1,N,A
8758,0,0 days 03:07:17.197423141,SSUS,1,N,A
8651,0,0 days 03:07:17.197435483,SSUS,1,N,A
5125,0,0 days 03:07:17.197447502,CANT,1,N,A
113,0,0 days 03:07:17.197458982,CDRG,1,N,A
6447,0,0 days 03:07:17.197470326,CSTI,1,N,A
6294,0,0 days 03:07:17.197482437,CTDL,1,N,A
1727,0,0 days 03:07:17.197493903,ETMM,1,N,A
6342,0,0 days 03:07:17.197505187,ETMM,1,N,A
8498,0,0 days 03:07:17.197516747,CSTI,1,N,A
224,0,0 days 03:07:17.197528755,KBWI,1,N,A
8293,0,0 days 03:07:17.197540099,RBCM,1,N,A
7940,0,0 days 03:07:17.197551379,SOHO,1,N,A
5887,0,0 days 03:07:17.197563968,SOHO,1,N,A
966,0,0 days 03:07:17.197576328,STFL,1,N,A
7108,0,0 days 03:07:17.197587936,BARD,1,N,A
6761,0,0 days 03:07:17.197599437,BBNT,1,N,A
1855,0,0 days 03:07:17.197611011,CTDL,1,N,A
7269,0,0 days 03:07:17.197624036,ADAM,1,N,A
3082,0,0 days 03:07:17.197636061,MAXM,1,N,A
8134,0,0 days 03:07:17.197647556,RAJA,1,N,A
7807,0,0 days 03:07:17.197659827,SOHO,1,N,A
3789,0,0 days 03:07:17.197672064,SUFI,1,N,A
3799,0,0 days 03:07:17.197684338,TSSM,1,N,A
1192,0,0 days 03:07:17.197696176,VERT,1,N,A
7532,0,0 days 03:07:17.197708213,BNKS,1,N,A
8256,0,0 days 03:07:17.197719459,ETMM,1,N,A
1735,0,0 days 03:07:17.197731074,FLTG,1,N,A
2834,0,0 days 03:07:17.197742973,GTSM,1,N,A
2407,0,0 days 03:07:17.197755309,RBCM,1,N,A
3020,0,0 days 03:07:17.197766783,CDRG,1,N,A
8745,0,0 days 03:07:17.197778309,COWN,1,N,A
512,0,0 days 03:07:17.197789239,CTDL,1,N,A
5143,0,0 days 03:07:17.197800722,ETMM,1,N,A
1,0,0 days 03:07:17.197812254,CSTI,1,N,A
7826,0,0 days 03:07:17.197823664,MLCO,1,N,A
2560,0,0 days 03:07:17.197835157,WSEA,1,N,A
528,0,0 days 03:07:17.197847158,WCHV,1,N,A
976,0,0 days 03:07:17.197858565,RBCM,1,N,A
3888,0,0 days 03:07:17.197869965,RBCM,1,N,A
6425,0,0 days 03:07:17.197881537,SSUS,1,N,A
3009,0,0 days 03:07:17.197893434,SUFI,1,N,A
6980,0,0 days 03:07:17.197905197,TSSM,1,N,A
7757,0,0 days 03:07:17.197917233,STXG,1,N,A
7181,0,0 days 03:07:17.197928623,CDRG,1,N,A
5682,0,0 days 03:07:17.197940508,COWN,1,N,A
6659,0,0 days 03:07:17.197952413,CSTI,1,N,A
2047,0,0 days 03:07:17.197964788,ETMM,1,N,A
7515,0,0 days 03:07:17.197975822,ETMM,1,N,A
4020,0,0 days 03:07:17.197987387,CSTI,1,N,A
7029,0,0 days 03:07:17.197999475,NITE,1,N,A
7571,0,0 days 03:07:17.198011390,SSUS,1,N,A
5850,0,0 days 03:07:17.198022368,SSUS,1,N,A
8799,0,0 days 03:07:17.198033640,SUFI,1,N,A
4146,0,0 days 03:07:17.198044892,UBSS,1,N,A
5738,0,0 days 03:07:17.198056535,BKCM,1,N,A
5163,0,0 days 03:07:17.198069044,BARD,1,N,A
3204,0,0 days 03:07:17.198080506,CANT,1,N,A
7870,0,0 days 03:07:17.198091975,CSTI,1,N,A
1832,0,0 days 03:07:17.198103832,ETMM,1,N,A
6463,0,0 days 03:07:17.198115825,FLTG,1,N,A
5946,0,0 days 03:07:17.198127867,SUFI,1,N,A
142,0,0 days 03:07:17.198139311,WSEA,1,N,A
2445,0,0 days 03:07:17.198151079,GTSM,1,N,A
7384,0,0 days 03:07:17.198162795,IMCC,1,N,A
710,0,0 days 03:07:17.198174785,SOHO,1,N,A
5478,0,0 days 03:07:17.198188055,SGAS,1,N,A
8322,0,0 days 03:07:17.198199442,SSUS,1,N,A
2051,0,0 days 03:07:17.198210639,STFL,1,N,A
6669,0,0 days 03:07:17.198222691,CANT,1,N,A
1438,0,0 days 03:07:17.198234170,JEFF,1,N,A
8567,0,0 days 03:07:17.198246093,KEYB,1,N,A
6594,0,0 days 03:07:17.198257291,KEYB,1,N,A
7486,0,0 days 03:07:17.198269561,KBWI,1,N,A
5439,0,0 days 03:07:17.198281789,MZHO,1,N,A
6844,0,0 days 03:07:17.198293684,NITE,1,N,A
5121,0,0 days 03:07:17.198305668,SSUS,1,N,A
4242,0,0 days 03:07:17.198317955,WEDB,1,N,A
990,0,0 days 03:07:17.198329421,ADAM,1,N,A
1273,0,0 days 03:07:17.198341520,CDRG,1,N,A
4037,0,0 days 03:07:17.198353300,ETMM,1,N,A
1430,0,0 days 03:07:17.198365077,GTSM,1,N,A
7771,0,0 days 03:07:17.198377600,JEFF,1,N,A
446,0,0 days 03:07:17.198389730,KEYB,1,N,A
7972,0,0 days 03:07:17.198400998,CTDL,1,N,A
5687,0,0 days 03:07:17.198412647,MLCO,1,N,A
6743,0,0 days 03:07:17.198424459,MAXM,1,N,A
8173,0,0 days 03:07:17.198437167,TSSM,1,N,A
4339,0,0 days 03:07:17.198449208,VALX,1,N,A
4493,0,0 days 03:07:17.198460723,SOHO,1,N,A
991,0,0 days 03:07:17.198472578,ADAM,1,N,A
2105,0,0 days 03:07:17.198484073,CANT,1,N,A
286,0,0 days 03:07:17.198496172,COWN,1,N,A
4491,0,0 days 03:07:17.198508620,CTDL,1,N,A
4305,0,0 days 03:07:17.198520316,GSCO,1,N,A
832,0,0 days 03:07:17.198531740,GSCO,1,N,A
2561,0,0 days 03:07:17.198543277,VALX,1,N,A
4862,0,0 days 03:07:17.198554745,WSEA,1,N,A
1649,0,0 days 03:07:17.198567751,XGWD,1,N,A
3696,0,0 days 03:07:17.198579891,IMPC,1,N,A
1581,0,0 days 03:07:17.198590622,INTL,1,N,A
1463,0,0 days 03:07:17.198602328,MAXM,1,N,A
1483,0,0 days 03:07:17.198613912,SUFI,1,N,A
3105,0,0 days 03:07:17.198626257,UBSS,1,N,A
2923,0,0 days 03:07:17.198637787,VALX,1,N,A
3664,0,0 days 03:07:17.198649218,ADAM,1,N,A
720,0,0 days 03:07:17.198661214,COWN,1,N,A
3567,0,0 days 03:07:17.198672219,CTDL,1,N,A
7856,0,0 days 03:07:17.198684239,LEHM,1,N,A
3851,0,0 days 03:07:17.198696540,MLCO,1,N,A
7737,0,0 days 03:07:17.198708180,RBCM,1,N,A
8284,0,0 days 03:07:17.198719949,TSSM,1,N,A
1422,0,0 days 03:07:17.198731429,TSSM,1,N,A
4171,0,0 days 03:07:17.198742665,VALX,1,N,A
4690,0,0 days 03:07:17.198755444,WBLR,1,N,A
4604,0,0 days 03:07:17.198766960,XGWD,1,N,A
5629,0,0 days 03:07:17.198778957,SOHO,1,N,A
3110,0,0 days 03:07:17.198790596,RBCM,1,N,A
2810,0,0 days 03:07:17.198802100,SSUS,1,N,A
2938,0,0 days 03:07:17.198814415,SSUS,1,N,A
4430,0,0 days 03:07:17.198825798,UBSS,1,N,A
8569,0,0 days 03:07:17.198837140,TSSM,1,N,A
7094,0,0 days 03:07:17.198848130,CSTI,1,N,A
6178,0,0 days 03:07:17.198860160,ETMM,1,N,A
5527,0,0 days 03:07:17.198871969,MLCO,1,N,A
7527,0,0 days 03:07:17.198884357,SUFI,1,N,A
7999,0,0 days 03:07:17.198896094,TSSM,1,N,A
7191,0,0 days 03:07:17.198907842,VALX,1,N,A
6367,0,0 days 03:07:17.198919484,VALX,1,N,A
8144,0,0 days 03:07:17.198931814,WBLR,1,N,A
4955,0,0 days 03:07:17.198944304,WCHV,1,N,A
8863,0,0 days 03:07:17.198955964,ETMM,1,N,A
1138,0,0 days 03:07:17.198967166,GSCO,1,N,A
3743,0,0 days 03:07:17.198978956,GTSM,1,N,A
7100,0,0 days 03:07:17.198990994,ETMM,1,N,A
3133,0,0 days 03:07:17.199002444,JEFF,1,N,A
7790,0,0 days 03:07:17.199013971,KEYB,1,N,A
192,0,0 days 03:07:17.199026014,VALX,1,N,A
4637,0,0 days 03:07:17.199037344,WCHV,1,N,A
7565,0,0 days 03:07:17.199049480,MAXM,1,N,A
5012,0,0 days 03:07:17.199060754,MSCO,1,N,A
5677,0,0 days 03:07:17.199073727,RBCM,1,N,A
8105,0,0 days 03:07:17.199085237,RBCM,1,N,A
4937,0,0 days 03:07:17.199097265,SOHO,1,N,A
365,0,0 days 03:07:17.199109216,ROTH,1,N,A
7803,0,0 days 03:07:17.199120735,CDRG,1,N,A
1141,0,0 days 03:07:17.199133923,MSCO,1,N,A
7773,0,0 days 03:07:17.199145205,MSCO,1,N,A
1231,0,0 days 03:07:17.199156881,NITE,1,N,A
1368,0,0 days 03:07:17.199169157,OHOS,1,N,A
5271,0,0 days 03:07:17.199180382,RAJA,1,N,A
2646,0,0 days 03:07:17.199192341,WSEA,1,N,A
2126,0,0 days 03:07:17.199203324,XGWD,1,N,A
3612,0,0 days 03:07:17.199215914,WCHV,1,N,A
1929,0,0 days 03:07:17.199227612,PIPR,1,N,A
7611,0,0 days 03:07:17.199238886,SBSH,1,N,A
8527,0,0 days 03:07:17.199250094,SGAS,1,N,A
131,0,0 days 03:07:17.199262392,SSUS,1,N,A
3590,0,0 days 03:07:17.199274933,UBSS,1,N,A
4987,0,0 days 03:07:17.199286453,VALX,1,N,A
8645,0,0 days 03:07:17.199297733,ADAM,1,N,A
2288,0,0 days 03:07:17.199309129,ADAM,1,N,A
8181,0,0 days 03:07:17.199321894,BARD,1,N,A
6206,0,0 days 03:07:17.199333938,CDRG,1,N,A
5988,0,0 days 03:07:17.199346270,CSTI,1,N,A
5557,0,0 days 03:07:17.199358195,CTDL,1,N,A
3214,0,0 days 03:07:17.199369557,XGWD,1,N,A
5224,0,0 days 03:07:17.199381693,WSEA,1,N,A
7756,0,0 days 03:07:17.199393938,WSEA,1,N,A
4194,0,0 days 03:07:17.199405068,ETMM,1,N,A
4585,0,0 days 03:07:17.199416682,GUGS,1,N,A
1713,0,0 days 03:07:17.199428590,JSSF,1,N,A
6111,0,0 days 03:07:17.199440467,STFL,1,N,A
1624,0,0 days 03:07:17.199453097,WCHV,1,N,A
6269,0,0 days 03:07:17.199464991,WSEA,1,N,A
4921,0,0 days 03:07:17.199476356,CDRG,1,N,A
902,0,0 days 03:07:17.199487497,CANT,1,N,A
1116,0,0 days 03:07:17.199498387,CDRG,1,N,A
1070,0,0 days 03:07:17.199510581,ETMM,1,N,A
3473,0,0 days 03:07:17.199521483,JEFF,1,N,A
6570,0,0 days 03:07:17.199532590,RAJA,1,N,A
2663,0,0 days 03:07:17.199544251,SUFI,1,N,A
2956,0,0 days 03:07:17.199555857,UBSS,1,N,A
7635,0,0 days 03:07:17.199567332,UBSS,1,N,A
963,0,0 days 03:07:17.199579098,VALX,1,N,A
1728,0,0 days 03:07:17.199590557,WBLR,1,N,A
5846,0,0 days 03:07:17.199602422,WSEA,1,N,A
4431,0,0 days 03:07:17.199614788,CDRG,1,N,A
1045,0,0 days 03:07:17.199625965,CSTI,1,N,A
3265,0,0 days 03:07:17.199638160,CTDL,1,N,A
7978,0,0 days 03:07:17.199649889,GSCO,1,N,A
1798,0,0 days 03:07:17.199661669,GSCO,1,N,A
823,0,0 days 03:07:17.199673806,GTSM,1,N,A
4698,0,0 days 03:07:17.199684852,SOHO,1,N,A
1536,0,0 days 03:07:17.199697218,SUFI,1,N,A
5763,0,0 days 03:07:17.199708625,TSSM,1,N,A
4319,0,0 days 03:07:17.199719748,UBSS,1,N,A
4242,0,0 days 03:07:17.199731908,VIRT,1,N,A
384,0,0 days 03:07:17.199743554,GTSM,1,N,A
4791,0,0 days 03:07:17.199754998,KEYB,1,N,A
1861,0,0 days 03:07:17.199766405,MLCO,1,N,A
7258,0,0 days 03:07:17.199777413,NITE,1,N,A
4864,0,0 days 03:07:17.199789175,NITE,1,N,A
5211,0,0 days 03:07:17.199800939,RILY,1,N,A
1486,0,0 days 03:07:17.199812817,GSCO,1,N,A
3785,0,0 days 03:07:17.199824827,KBWI,1,N,A
7961,0,0 days 03:07:17.199836196,LEHM,1,N,A
3665,0,0 days 03:07:17.199848295,MAXM,1,N,A
5162,0,0 days 03:07:17.199859550,RAJA,1,N,A
2392,0,0 days 03:07:17.199871220,RAJA,1,N,A
4795,0,0 days 03:07:17.199883712,PIPR,1,N,A
811,0,0 days 03:07:17.199895429,SOHO,1,N,A
2304,0,0 days 03:07:17.199910228,TSSM,1,N,A
4225,0,0 days 03:07:17.199922379,ADAM,1,N,A
8405,0,0 days 03:07:17.199934014,BKCM,1,N,A
7858,0,0 days 03:07:17.199945765,ADAM,1,N,A
2896,0,0 days 03:07:17.199957342,COWN,1,N,A
8552,0,0 days 03:07:17.199968619,CSTI,1,N,A
5253,0,0 days 03:07:17.199980123,ETMM,1,N,A
8706,0,0 days 03:07:17.199991997,WSEA,1,N,A
4074,0,0 days 03:07:17.200003571,XGWD,1,N,A
7595,0,0 days 03:07:17.200015408,LEHM,1,N,A
86,0,0 days 03:07:17.200027593,NITE,1,N,A
6952,0,0 days 03:07:17.200039385,NITE,1,N,A
2253,0,0 days 03:07:17.200050912,SOHO,1,N,A
3179,0,0 days 03:07:17.200063506,SSUS,1,N,A
7648,0,0 days 03:07:17.200075957,WSEA,1,N,A
1198,0,0 days 03:07:17.200087562,CDRG,1,N,A
4583,0,0 days 03:07:17.200099388,IMPC,1,N,A
2966,0,0 days 03:07:17.200110377,JANY,1,N,A
2565,0,0 days 03:07:17.200121311,RAJA,1,N,A
4802,0,0 days 03:07:17.200132901,RBCM,1,N,A
4671,0,0 days 03:07:17.200144834,RBCD,1,N,A
8768,0,0 days 03:07:17.200156516,SUFI,1,N,A
7500,0,0 days 03:07:17.200167752,UBSS,1,N,A
5553,0,0 days 03:07:17.200178771,WBLR,1,N,A
6244,0,0 days 03:07:17.200190667,WABR,1,N,A
4349,0,0 days 03:07:17.200202302,WCHV,1,N,A
3796,0,0 days 03:07:17.200213846,WCHV,1,N,A
2331,0,0 days 03:07:17.200225614,ADAM,1,N,A
7156,0,0 days 03:07:17.200237632,BARD,1,N,A
8201,0,0 days 03:07:17.200249676,CANT,1,N,A
3559,0,0 days 03:07:17.200261539,CANT,1,N,A
2225,0,0 days 03:07:17.200273275,CDRG,1,N,A
2965,0,0 days 03:07:17.200285411,ADAM,1,N,A
8613,0,0 days 03:07:17.200297195,UBSS,1,N,A
931,0,0 days 03:07:17.200308798,WEDB,1,N,A
3045,0,0 days 03:07:17.200320358,WCHV,1,N,A
1247,0,0 days 03:07:17.200332244,SUFI,1,N,A
7512,0,0 days 03:07:17.200344318,UBSS,1,N,A
7230,0,0 days 03:07:17.200355562,UBSS,1,N,A
782,0,0 days 03:07:17.200366771,SSUS,1,N,A
6568,0,0 days 03:07:17.200379084,VALX,1,N,A
1723,0,0 days 03:07:17.200390080,VERT,1,N,A
6589,0,0 days 03:07:17.200401391,KBWI,1,N,A
6771,0,0 days 03:07:17.200413420,PIPR,1,N,A
5588,0,0 days 03:07:17.200425287,PIPR,1,N,A
5252,0,0 days 03:07:17.200437843,SBSH,1,N,A
2736,0,0 days 03:07:17.200449729,SSUS,1,N,A
3701,0,0 days 03:07:17.200461713,SOHO,1,N,A
5274,0,0 days 03:07:17.200473038,GSCO,1,N,A
8067,0,0 days 03:07:17.200485049,GTSM,1,N,A
7401,0,0 days 03:07:17.200496840,GTSM,1,N,A
2174,0,0 days 03:07:17.200508821,JEFF,1,N,A
6531,0,0 days 03:07:17.200520659,IMCC,1,N,A
2577,0,0 days 03:07:17.200532643,JPMS,1,N,A
3838,0,0 days 03:07:17.200544677,ADAM,1,N,A
6961,0,0 days 03:07:17.200557701,CANT,1,N,A
107,0,0 days 03:07:17.200569992,CDRG,1,N,A
1627,0,0 days 03:07:17.200581470,CANT,1,N,A
1739,0,0 days 03:07:17.200594287,COWN,1,N,A
6433,0,0 days 03:07:17.200606188,ETMM,1,N,A
4997,0,0 days 03:07:17.200618118,GSCO,1,N,A
6254,0,0 days 03:07:17.200630078,MLCO,1,N,A
89,0,0 days 03:07:17.200641636,SBSH,1,N,A
300,0,0 days 03:07:17.200653857,SOHO,1,N,A
3816,0,0 days 03:07:17.200665580,SSUS,1,N,A
1927,0,0 days 03:07:17.200676840,TSSM,1,N,A
2791,0,0 days 03:07:17.200689787,BKCM,1,N,A
8646,0,0 days 03:07:17.200701821,CDRG,1,N,A
1486,0,0 days 03:07:17.200714016,COWN,1,N,A
5781,0,0 days 03:07:17.200725484,CSTI,1,N,A
2543,0,0 days 03:07:17.200737255,COWN,1,N,A
8267,0,0 days 03:07:17.200749426,COWN,1,N,A
7694,0,0 days 03:07:17.200761737,ETMM,1,N,A
891,0,0 days 03:07:17.200773461,LEHM,1,N,A
5940,0,0 days 03:07:17.200785168,PIPR,1,N,A
4599,0,0 days 03:07:17.200797055,STFL,1,N,A
2990,0,0 days 03:07:17.200808105,SUFI,1,N,A
2664,0,0 days 03:07:17.200820209,TSSM,1,N,A
5686,0,0 days 03:07:17.200831383,CDRG,1,N,A
1663,0,0 days 03:07:17.200843103,CDRG,1,N,A
6016,0,0 days 03:07:17.200854990,COWN,1,N,A
7522,0,0 days 03:07:17.200866379,CSTI,1,N,A
4817,0,0 days 03:07:17.200878655,ETMM,1,N,A
5008,0,0 days 03:07:17.200889886,GTSM,1,N,A
61,0,0 days 03:07:17.200901143,LEER,1,N,A
5237,0,0 days 03:07:17.200912899,MAXM,1,N,A
599,0,0 days 03:07:17.200924866,SOHO,1,N,A
4392,0,0 days 03:07:17.200936386,WABR,1,N,A
7503,0,0 days 03:07:17.200948812,WBLR,1,N,A
4854,0,0 days 03:07:17.200960306,WEDB,1,N,A
593,0,0 days 03:07:17.200972074,BBNT,1,N,A
8624,0,0 days 03:07:17.200984336,COWN,1,N,A
8247,0,0 days 03:07:17.200996114,GTSM,1,N,A
553,0,0 days 03:07:17.201008827,MLCO,1,N,A
395,0,0 days 03:07:17.201020318,MSCO,1,N,A
2863,0,0 days 03:07:17.201031562,RBCM,1,N,A
5159,0,0 days 03:07:17.201043344,SBSH,1,N,A
7944,0,0 days 03:07:17.201054846,SGAS,1,N,A
7502,0,0 days 03:07:17.201066821,SUFI,1,N,A
8712,0,0 days 03:07:17.201078425,TSSM,1,N,A
5497,0,0 days 03:07:17.201089852,WABR,1,N,A
2942,0,0 days 03:07:17.201102211,CDRG,1,N,A
7770,0,0 days 03:07:17.201114021,ETMM,1,N,A
549,0,0 days 03:07:17.201126474,RHCO,1,N,A
8126,0,0 days 03:07:17.201138536,RHCO,1,N,A
7222,0,0 days 03:07:17.201150460,STFL,1,N,A
3036,0,0 days 03:07:17.201162306,UBSS,1,N,A
1761,0,0 days 03:07:17.201174562,WABR,1,N,A
5730,0,0 days 03:07:17.201186350,WSEA,1,N,A
8475,0,0 days 03:07:17.201198091,WSEA,1,N,A
