date,DUPONT DE NEMOURS INC_original,SPDR S&P 500 ETF TRUST_original,DUPONT DE NEMOURS INC_smoothed,SPDR S&P 500 ETF TRUST_smoothed,Estimated_DUPONT DE NEMOURS INC_original,Estimated_DUPONT DE NEMOURS INC_smoothed,spread_original,spread_smoothed,z_score,hedge_ratio,intercept,side
2017-04-28,79.2296,208.782,79.52409223285987,207.8420139807272,79.88934310452201,79.53122632986694,-0.6597431045220081,-0.007134097007068407,-0.6584706943731496,-0.38098095855948527,-0.34737661455555774,
2017-05-01,78.8781,209.328,79.3948937862879,208.13921118458174,79.85698971964926,79.40544887348784,-0.9788897196492641,-0.010555087199951074,-1.0345910012968902,-0.3798326837408439,-0.3473736975458947,
2017-05-02,78.8781,209.414,79.29153502903031,208.39416894766538,79.68680633797797,79.30042901901027,-0.8087063379779611,-0.008893989979947392,-0.846129911887232,-0.37886404623903613,-0.3473709588764624,
2017-05-03,77.8636,209.137,79.00594802322425,208.5427351581323,79.24492000189298,79.02073182395439,-1.3813200018929668,-0.014783800730136465,-1.2626936194477463,-0.3772529723178557,-0.3473651302535861,
2017-05-04,77.4953,209.405,78.7038184185794,208.71518812650584,78.97891710265576,78.71989280821386,-1.483617102655757,-0.016074389634454678,-1.1754290851777482,-0.37549990714112963,-0.3473590477675122,
2017-05-05,79.6049,210.237,78.88403473486352,209.01955050120466,79.339372827502,78.88194246607894,0.26552717249799024,0.0020922687845730814,0.48541742089578327,-0.3757284075238426,-0.3473596149119155,
2017-05-08,78.6889,210.2,78.84500778789082,209.25564040096373,79.20454933921219,78.85026986411413,-0.5156493392121873,-0.005262076223301715,-0.13999006512608375,-0.3751531465975659,-0.3473579244038502,
2017-05-09,78.0093,210.005,78.67786623031266,209.40551232077098,78.91170192635403,78.68742936852253,-0.9024019263540375,-0.009563138209876587,-0.3938571941548963,-0.37410703439298026,-0.34735416865621643,
2017-05-10,77.8636,210.38,78.51501298425013,209.60040985661678,78.81603274991488,78.52525695728849,-0.9524327499148839,-0.010243973038349452,-0.3296480417463769,-0.37298546562494383,-0.3473504917392134,
2017-05-11,78.0487,209.95,78.42175038740011,209.67032788529343,78.53130627834416,78.4271582767023,-0.4826062783441619,-0.0054078893021886065,0.6154932690123979,-0.37239322823136317,-0.34734801116947034,
2017-05-12,78.2714,209.587,78.39168030992009,209.65366230823474,78.36808643654881,78.39290211002591,-0.09668643654880188,-0.0012218001058184602,1.1966333564016087,-0.3722594391677996,-0.3473473596871995,
2017-05-15,78.7273,210.727,78.45880424793607,209.86832984658778,78.77898100567275,78.45938786825195,-0.05168100567275091,-0.0005836203158823272,1.0645110973942764,-0.37219546545408083,-0.34734715693065554,
2017-05-16,78.6023,210.523,78.48750339834886,209.99926387727024,78.68324425004367,78.48836131945014,-0.08094425004366895,-0.0008579211012688659,0.8503135646081401,-0.37210137345081773,-0.34734680705717563,
